'Elapsed time','ECG ECG'
107.142,0.060
107.144,0.066
107.146,0.072
107.148,0.078
107.150,0.084
107.152,0.088
107.154,0.091
107.156,0.093
107.158,0.095
107.160,0.095
107.162,0.097
107.164,0.098
107.166,0.102
107.168,0.106
107.170,0.112
107.172,0.119
107.174,0.126
107.176,0.133
107.178,0.139
107.180,0.145
107.182,0.149
107.184,0.154
107.186,0.157
107.188,0.161
107.190,0.165
107.192,0.170
107.194,0.175
107.196,0.181
107.198,0.188
107.200,0.195
107.202,0.203
107.204,0.211
107.206,0.218
107.208,0.225
107.210,0.230
107.212,0.235
107.214,0.238
107.216,0.241
107.218,0.245
107.220,0.249
107.222,0.255
107.224,0.261
107.226,0.267
107.228,0.274
107.230,0.279
107.232,0.284
107.234,0.288
107.236,0.290
107.238,0.291
107.240,0.291
107.242,0.290
107.244,0.287
107.246,0.284
107.248,0.280
107.250,0.276
107.252,0.271
107.254,0.267
107.256,0.261
107.258,0.255
107.260,0.248
107.262,0.239
107.264,0.227
107.266,0.214
107.268,0.199
107.270,0.183
107.272,0.166
107.274,0.150
107.276,0.133
107.278,0.118
107.280,0.104
107.282,0.091
107.284,0.080
107.286,0.068
107.288,0.057
107.290,0.045
107.292,0.033
107.294,0.020
107.296,0.009
107.298,-0.002
107.300,-0.011
107.302,-0.019
107.304,-0.025
107.306,-0.030
107.308,-0.033
107.310,-0.037
107.312,-0.040
107.314,-0.044
107.316,-0.048
107.318,-0.053
107.320,-0.058
107.322,-0.063
107.324,-0.068
107.326,-0.072
107.328,-0.077
107.330,-0.080
107.332,-0.082
107.334,-0.083
107.336,-0.083
107.338,-0.082
107.340,-0.079
107.342,-0.077
107.344,-0.074
107.346,-0.072
107.348,-0.071
107.350,-0.070
107.352,-0.070
107.354,-0.071
107.356,-0.072
107.358,-0.073
107.360,-0.075
107.362,-0.076
107.364,-0.077
107.366,-0.076
107.368,-0.074
107.370,-0.071
107.372,-0.068
107.374,-0.065
107.376,-0.062
107.378,-0.061
107.380,-0.061
107.382,-0.062
107.384,-0.063
107.386,-0.064
107.388,-0.064
107.390,-0.063
107.392,-0.062
107.394,-0.059
107.396,-0.057
107.398,-0.055
107.400,-0.053
107.402,-0.051
107.404,-0.050
107.406,-0.050
107.408,-0.050
107.410,-0.051
107.412,-0.053
107.414,-0.054
107.416,-0.056
107.418,-0.056
107.420,-0.055
107.422,-0.053
107.424,-0.051
107.426,-0.049
107.428,-0.047
107.430,-0.046
107.432,-0.047
107.434,-0.048
107.436,-0.050
107.438,-0.051
107.440,-0.053
107.442,-0.054
107.444,-0.055
107.446,-0.056
107.448,-0.056
107.450,-0.055
107.452,-0.054
107.454,-0.052
107.456,-0.050
107.458,-0.049
107.460,-0.048
107.462,-0.049
107.464,-0.049
107.466,-0.051
107.468,-0.052
107.470,-0.052
107.472,-0.051
107.474,-0.050
107.476,-0.049
107.478,-0.048
107.480,-0.047
107.482,-0.047
107.484,-0.047
107.486,-0.048
107.488,-0.050
107.490,-0.052
107.492,-0.055
107.494,-0.057
107.496,-0.059
107.498,-0.060
107.500,-0.061
107.502,-0.061
107.504,-0.062
107.506,-0.062
107.508,-0.063
107.510,-0.063
107.512,-0.064
107.514,-0.064
107.516,-0.064
107.518,-0.063
107.520,-0.061
107.522,-0.059
107.524,-0.057
107.526,-0.055
107.528,-0.055
107.530,-0.055
107.532,-0.056
107.534,-0.058
107.536,-0.061
107.538,-0.064
107.540,-0.066
107.542,-0.068
107.544,-0.070
107.546,-0.072
107.548,-0.073
107.550,-0.074
107.552,-0.075
107.554,-0.076
107.556,-0.076
107.558,-0.077
107.560,-0.077
107.562,-0.076
107.564,-0.075
107.566,-0.073
107.568,-0.069
107.570,-0.065
107.572,-0.061
107.574,-0.058
107.576,-0.056
107.578,-0.055
107.580,-0.055
107.582,-0.057
107.584,-0.059
107.586,-0.062
107.588,-0.065
107.590,-0.068
107.592,-0.069
107.594,-0.070
107.596,-0.071
107.598,-0.071
107.600,-0.071
107.602,-0.071
107.604,-0.070
107.606,-0.070
107.608,-0.069
107.610,-0.068
107.612,-0.067
107.614,-0.066
107.616,-0.064
107.618,-0.063
107.620,-0.062
107.622,-0.061
107.624,-0.061
107.626,-0.061
107.628,-0.063
107.630,-0.065
107.632,-0.067
107.634,-0.068
107.636,-0.070
107.638,-0.071
107.640,-0.071
107.642,-0.070
107.644,-0.068
107.646,-0.066
107.648,-0.065
107.650,-0.063
107.652,-0.063
107.654,-0.063
107.656,-0.064
107.658,-0.065
107.660,-0.065
107.662,-0.065
107.664,-0.065
107.666,-0.063
107.668,-0.062
107.670,-0.060
107.672,-0.058
107.674,-0.057
107.676,-0.056
107.678,-0.056
107.680,-0.057
107.682,-0.058
107.684,-0.060
107.686,-0.061
107.688,-0.063
107.690,-0.064
107.692,-0.066
107.694,-0.067
107.696,-0.067
107.698,-0.067
107.700,-0.067
107.702,-0.066
107.704,-0.065
107.706,-0.065
107.708,-0.065
107.710,-0.065
107.712,-0.066
107.714,-0.066
107.716,-0.067
107.718,-0.066
107.720,-0.065
107.722,-0.064
107.724,-0.062
107.726,-0.060
107.728,-0.058
107.730,-0.057
107.732,-0.057
107.734,-0.057
107.736,-0.057
107.738,-0.058
107.740,-0.059
107.742,-0.058
107.744,-0.057
107.746,-0.054
107.748,-0.050
107.750,-0.046
107.752,-0.042
107.754,-0.038
107.756,-0.035
107.758,-0.032
107.760,-0.031
107.762,-0.030
107.764,-0.029
107.766,-0.028
107.768,-0.027
107.770,-0.026
107.772,-0.023
107.774,-0.020
107.776,-0.016
107.778,-0.011
107.780,-0.005
107.782,-0.000
107.784,0.005
107.786,0.008
107.788,0.011
107.790,0.012
107.792,0.012
107.794,0.012
107.796,0.012
107.798,0.012
107.800,0.012
107.802,0.011
107.804,0.009
107.806,0.006
107.808,0.002
107.810,-0.004
107.812,-0.010
107.814,-0.019
107.816,-0.028
107.818,-0.039
107.820,-0.051
107.822,-0.064
107.824,-0.075
107.826,-0.083
107.828,-0.088
107.830,-0.088
107.832,-0.084
107.834,-0.076
107.836,-0.067
107.838,-0.060
107.840,-0.056
107.842,-0.056
107.844,-0.060
107.846,-0.067
107.848,-0.074
107.850,-0.079
107.852,-0.081
107.854,-0.079
107.856,-0.075
107.858,-0.071
107.860,-0.068
107.862,-0.067
107.864,-0.068
107.866,-0.071
107.868,-0.075
107.870,-0.079
107.872,-0.083
107.874,-0.086
107.876,-0.091
107.878,-0.097
107.880,-0.106
107.882,-0.117
107.884,-0.127
107.886,-0.131
107.888,-0.125
107.890,-0.103
107.892,-0.061
107.894,0.002
107.896,0.087
107.898,0.189
107.900,0.301
107.902,0.411
107.904,0.507
107.906,0.577
107.908,0.610
107.910,0.598
107.912,0.542
107.914,0.447
107.916,0.326
107.918,0.197
107.920,0.076
107.922,-0.022
107.924,-0.089
107.926,-0.124
107.928,-0.132
107.930,-0.121
107.932,-0.102
107.934,-0.081
107.936,-0.065
107.938,-0.056
107.940,-0.052
107.942,-0.053
107.944,-0.056
107.946,-0.058
107.948,-0.057
107.950,-0.052
107.952,-0.044
107.954,-0.033
107.956,-0.022
107.958,-0.013
107.960,-0.009
107.962,-0.010
107.964,-0.016
107.966,-0.025
107.968,-0.035
107.970,-0.043
107.972,-0.046
107.974,-0.044
107.976,-0.038
107.978,-0.031
107.980,-0.024
107.982,-0.020
107.984,-0.019
107.986,-0.022
107.988,-0.026
107.990,-0.030
107.992,-0.031
107.994,-0.029
107.996,-0.024
107.998,-0.018
108.000,-0.012
108.002,-0.008
108.004,-0.006
108.006,-0.007
108.008,-0.008
108.010,-0.009
108.012,-0.009
108.014,-0.007
108.016,-0.002
108.018,0.003
108.020,0.008
108.022,0.011
108.024,0.014
108.026,0.014
108.028,0.014
108.030,0.014
108.032,0.014
108.034,0.014
108.036,0.016
108.038,0.018
108.040,0.020
108.042,0.023
108.044,0.026
108.046,0.029
108.048,0.032
108.050,0.036
108.052,0.041
108.054,0.045
108.056,0.051
108.058,0.056
108.060,0.061
108.062,0.066
108.064,0.070
108.066,0.073
108.068,0.075
108.070,0.075
108.072,0.074
108.074,0.072
108.076,0.071
108.078,0.070
108.080,0.071
108.082,0.074
108.084,0.079
108.086,0.086
108.088,0.095
108.090,0.103
108.092,0.111
108.094,0.118
108.096,0.123
108.098,0.127
108.100,0.130
108.102,0.133
108.104,0.137
108.106,0.140
108.108,0.144
108.110,0.149
108.112,0.154
108.114,0.159
108.116,0.164
108.118,0.169
108.120,0.174
108.122,0.179
108.124,0.185
108.126,0.190
108.128,0.195
108.130,0.201
108.132,0.207
108.134,0.214
108.136,0.221
108.138,0.230
108.140,0.238
108.142,0.247
108.144,0.254
108.146,0.261
108.148,0.265
108.150,0.268
108.152,0.270
108.154,0.271
108.156,0.270
108.158,0.270
108.160,0.269
108.162,0.269
108.164,0.268
108.166,0.268
108.168,0.269
108.170,0.268
108.172,0.267
108.174,0.266
108.176,0.263
108.178,0.259
108.180,0.254
108.182,0.248
108.184,0.241
108.186,0.233
108.188,0.222
108.190,0.210
108.192,0.197
108.194,0.181
108.196,0.165
108.198,0.149
108.200,0.134
108.202,0.119
108.204,0.106
108.206,0.094
108.208,0.083
108.210,0.072
108.212,0.061
108.214,0.049
108.216,0.037
108.218,0.024
108.220,0.012
108.222,-0.000
108.224,-0.011
108.226,-0.021
108.228,-0.028
108.230,-0.034
108.232,-0.038
108.234,-0.041
108.236,-0.043
108.238,-0.046
108.240,-0.049
108.242,-0.054
108.244,-0.059
108.246,-0.065
108.248,-0.071
108.250,-0.076
108.252,-0.079
108.254,-0.081
108.256,-0.081
108.258,-0.081
108.260,-0.080
108.262,-0.080
108.264,-0.080
108.266,-0.080
108.268,-0.080
108.270,-0.079
108.272,-0.078
108.274,-0.077
108.276,-0.075
108.278,-0.074
108.280,-0.073
108.282,-0.072
108.284,-0.072
108.286,-0.072
108.288,-0.073
108.290,-0.074
108.292,-0.075
108.294,-0.075
108.296,-0.076
108.298,-0.075
108.300,-0.074
108.302,-0.072
108.304,-0.070
108.306,-0.067
108.308,-0.065
108.310,-0.063
108.312,-0.062
108.314,-0.062
108.316,-0.062
108.318,-0.062
108.320,-0.062
108.322,-0.062
108.324,-0.062
108.326,-0.063
108.328,-0.064
108.330,-0.065
108.332,-0.067
108.334,-0.068
108.336,-0.068
108.338,-0.068
108.340,-0.066
108.342,-0.063
108.344,-0.059
108.346,-0.055
108.348,-0.052
108.350,-0.049
108.352,-0.047
108.354,-0.047
108.356,-0.047
108.358,-0.049
108.360,-0.051
108.362,-0.054
108.364,-0.056
108.366,-0.057
108.368,-0.057
108.370,-0.057
108.372,-0.055
108.374,-0.054
108.376,-0.052
108.378,-0.050
108.380,-0.048
108.382,-0.047
108.384,-0.046
108.386,-0.046
108.388,-0.048
108.390,-0.050
108.392,-0.053
108.394,-0.056
108.396,-0.059
108.398,-0.061
108.400,-0.063
108.402,-0.065
108.404,-0.066
108.406,-0.066
108.408,-0.066
108.410,-0.065
108.412,-0.064
108.414,-0.062
108.416,-0.061
108.418,-0.059
108.420,-0.059
108.422,-0.058
108.424,-0.059
108.426,-0.059
108.428,-0.059
108.430,-0.059
108.432,-0.059
108.434,-0.059
108.436,-0.059
108.438,-0.060
108.440,-0.062
108.442,-0.064
108.444,-0.067
108.446,-0.070
108.448,-0.072
108.450,-0.075
108.452,-0.077
108.454,-0.078
108.456,-0.078
108.458,-0.077
108.460,-0.076
108.462,-0.074
108.464,-0.071
108.466,-0.069
108.468,-0.067
108.470,-0.065
108.472,-0.065
108.474,-0.065
108.476,-0.066
108.478,-0.067
108.480,-0.068
108.482,-0.069
108.484,-0.070
108.486,-0.070
108.488,-0.071
108.490,-0.071
108.492,-0.071
108.494,-0.070
108.496,-0.070
108.498,-0.069
108.500,-0.069
108.502,-0.068
108.504,-0.068
108.506,-0.067
108.508,-0.066
108.510,-0.065
108.512,-0.064
108.514,-0.064
108.516,-0.064
108.518,-0.065
108.520,-0.066
108.522,-0.067
108.524,-0.068
108.526,-0.069
108.528,-0.070
108.530,-0.071
108.532,-0.071
108.534,-0.072
108.536,-0.073
108.538,-0.073
108.540,-0.073
108.542,-0.073
108.544,-0.073
108.546,-0.072
108.548,-0.071
108.550,-0.069
108.552,-0.068
108.554,-0.066
108.556,-0.065
108.558,-0.063
108.560,-0.063
108.562,-0.063
108.564,-0.063
108.566,-0.064
108.568,-0.066
108.570,-0.068
108.572,-0.069
108.574,-0.070
108.576,-0.070
108.578,-0.070
108.580,-0.069
108.582,-0.068
108.584,-0.067
108.586,-0.066
108.588,-0.066
108.590,-0.065
108.592,-0.065
108.594,-0.063
108.596,-0.062
108.598,-0.061
108.600,-0.060
108.602,-0.059
108.604,-0.060
108.606,-0.061
108.608,-0.062
108.610,-0.062
108.612,-0.063
108.614,-0.063
108.616,-0.064
108.618,-0.064
108.620,-0.065
108.622,-0.065
108.624,-0.065
108.626,-0.065
108.628,-0.063
108.630,-0.060
108.632,-0.057
108.634,-0.054
108.636,-0.050
108.638,-0.047
108.640,-0.044
108.642,-0.040
108.644,-0.037
108.646,-0.033
108.648,-0.028
108.650,-0.024
108.652,-0.021
108.654,-0.018
108.656,-0.016
108.658,-0.014
108.660,-0.012
108.662,-0.010
108.664,-0.006
108.666,-0.002
108.668,0.002
108.670,0.006
108.672,0.009
108.674,0.010
108.676,0.010
108.678,0.009
108.680,0.007
108.682,0.006
108.684,0.004
108.686,0.003
108.688,0.002
108.690,0.002
108.692,0.001
108.694,-0.001
108.696,-0.003
108.698,-0.006
108.700,-0.010
108.702,-0.016
108.704,-0.025
108.706,-0.036
108.708,-0.047
108.710,-0.059
108.712,-0.068
108.714,-0.075
108.716,-0.079
108.718,-0.078
108.720,-0.076
108.722,-0.072
108.724,-0.068
108.726,-0.066
108.728,-0.066
108.730,-0.069
108.732,-0.073
108.734,-0.076
108.736,-0.079
108.738,-0.078
108.740,-0.076
108.742,-0.072
108.744,-0.067
108.746,-0.065
108.748,-0.064
108.750,-0.066
108.752,-0.070
108.754,-0.074
108.756,-0.078
108.758,-0.081
108.760,-0.082
108.762,-0.084
108.764,-0.088
108.766,-0.094
108.768,-0.103
108.770,-0.112
108.772,-0.117
108.774,-0.113
108.776,-0.093
108.778,-0.054
108.780,0.007
108.782,0.088
108.784,0.185
108.786,0.290
108.788,0.392
108.790,0.480
108.792,0.543
108.794,0.569
108.796,0.553
108.798,0.496
108.800,0.402
108.802,0.285
108.804,0.160
108.806,0.044
108.808,-0.050
108.810,-0.114
108.812,-0.146
108.814,-0.151
108.816,-0.136
108.818,-0.113
108.820,-0.089
108.822,-0.069
108.824,-0.057
108.826,-0.052
108.828,-0.052
108.830,-0.055
108.832,-0.058
108.834,-0.058
108.836,-0.056
108.838,-0.050
108.840,-0.041
108.842,-0.031
108.844,-0.023
108.846,-0.017
108.848,-0.015
108.850,-0.017
108.852,-0.023
108.854,-0.029
108.856,-0.034
108.858,-0.035
108.860,-0.033
108.862,-0.028
108.864,-0.022
108.866,-0.017
108.868,-0.014
108.870,-0.015
108.872,-0.018
108.874,-0.022
108.876,-0.025
108.878,-0.025
108.880,-0.023
108.882,-0.017
108.884,-0.010
108.886,-0.004
108.888,0.002
108.890,0.005
108.892,0.007
108.894,0.007
108.896,0.007
108.898,0.008
108.900,0.010
108.902,0.013
108.904,0.016
108.906,0.020
108.908,0.023
108.910,0.024
108.912,0.025
108.914,0.024
108.916,0.023
108.918,0.022
108.920,0.021
108.922,0.021
108.924,0.022
108.926,0.025
108.928,0.028
108.930,0.032
108.932,0.036
108.934,0.040
108.936,0.044
108.938,0.047
108.940,0.049
108.942,0.052
108.944,0.054
108.946,0.057
108.948,0.059
108.950,0.063
108.952,0.067
108.954,0.071
108.956,0.076
108.958,0.081
108.960,0.086
108.962,0.091
108.964,0.095
108.966,0.099
108.968,0.102
108.970,0.104
108.972,0.105
108.974,0.106
108.976,0.107
108.978,0.108
108.980,0.111
108.982,0.115
108.984,0.121
108.986,0.128
108.988,0.136
108.990,0.145
108.992,0.153
108.994,0.160
108.996,0.167
108.998,0.173
109.000,0.178
109.002,0.183
109.004,0.187
109.006,0.192
109.008,0.198
109.010,0.204
109.012,0.210
109.014,0.217
109.016,0.224
109.018,0.229
109.020,0.234
109.022,0.238
109.024,0.241
109.026,0.244
109.028,0.247
109.030,0.250
109.032,0.254
109.034,0.258
109.036,0.262
109.038,0.267
109.040,0.270
109.042,0.273
109.044,0.276
109.046,0.277
109.048,0.279
109.050,0.280
109.052,0.279
109.054,0.278
109.056,0.276
109.058,0.272
109.060,0.268
109.062,0.262
109.064,0.255
109.066,0.247
109.068,0.238
109.070,0.229
109.072,0.219
109.074,0.208
109.076,0.197
109.078,0.184
109.080,0.171
109.082,0.156
109.084,0.141
109.086,0.125
109.088,0.110
109.090,0.096
109.092,0.083
109.094,0.071
109.096,0.060
109.098,0.050
109.100,0.040
109.102,0.031
109.104,0.021
109.106,0.011
109.108,0.001
109.110,-0.009
109.112,-0.019
109.114,-0.029
109.116,-0.038
109.118,-0.046
109.120,-0.053
109.122,-0.059
109.124,-0.064
109.126,-0.068
109.128,-0.072
109.130,-0.074
109.132,-0.076
109.134,-0.077
109.136,-0.078
109.138,-0.079
109.140,-0.080
109.142,-0.082
109.144,-0.083
109.146,-0.085
109.148,-0.088
109.150,-0.090
109.152,-0.092
109.154,-0.093
109.156,-0.094
109.158,-0.094
109.160,-0.093
109.162,-0.091
109.164,-0.088
109.166,-0.085
109.168,-0.082
109.170,-0.081
109.172,-0.080
109.174,-0.081
109.176,-0.082
109.178,-0.083
109.180,-0.085
109.182,-0.085
109.184,-0.084
109.186,-0.082
109.188,-0.079
109.190,-0.075
109.192,-0.071
109.194,-0.067
109.196,-0.064
109.198,-0.060
109.200,-0.058
109.202,-0.055
109.204,-0.054
109.206,-0.053
109.208,-0.053
109.210,-0.054
109.212,-0.056
109.214,-0.057
109.216,-0.059
109.218,-0.060
109.220,-0.060
109.222,-0.060
109.224,-0.060
109.226,-0.059
109.228,-0.058
109.230,-0.057
109.232,-0.056
109.234,-0.056
109.236,-0.055
109.238,-0.056
109.240,-0.057
109.242,-0.058
109.244,-0.060
109.246,-0.062
109.248,-0.064
109.250,-0.066
109.252,-0.066
109.254,-0.066
109.256,-0.065
109.258,-0.064
109.260,-0.063
109.262,-0.062
109.264,-0.061
109.266,-0.061
109.268,-0.061
109.270,-0.062
109.272,-0.063
109.274,-0.065
109.276,-0.066
109.278,-0.067
109.280,-0.068
109.282,-0.069
109.284,-0.069
109.286,-0.069
109.288,-0.069
109.290,-0.069
109.292,-0.069
109.294,-0.069
109.296,-0.069
109.298,-0.069
109.300,-0.070
109.302,-0.071
109.304,-0.072
109.306,-0.073
109.308,-0.073
109.310,-0.073
109.312,-0.073
109.314,-0.071
109.316,-0.070
109.318,-0.068
109.320,-0.067
109.322,-0.067
109.324,-0.067
109.326,-0.068
109.328,-0.070
109.330,-0.072
109.332,-0.075
109.334,-0.076
109.336,-0.078
109.338,-0.078
109.340,-0.078
109.342,-0.078
109.344,-0.078
109.346,-0.078
109.348,-0.079
109.350,-0.079
109.352,-0.081
109.354,-0.082
109.356,-0.084
109.358,-0.085
109.360,-0.085
109.362,-0.084
109.364,-0.082
109.366,-0.079
109.368,-0.076
109.370,-0.072
109.372,-0.069
109.374,-0.068
109.376,-0.068
109.378,-0.071
109.380,-0.075
109.382,-0.079
109.384,-0.083
109.386,-0.086
109.388,-0.087
109.390,-0.087
109.392,-0.085
109.394,-0.082
109.396,-0.078
109.398,-0.074
109.400,-0.071
109.402,-0.068
109.404,-0.067
109.406,-0.067
109.408,-0.069
109.410,-0.071
109.412,-0.074
109.414,-0.076
109.416,-0.077
109.418,-0.077
109.420,-0.077
109.422,-0.076
109.424,-0.076
109.426,-0.076
109.428,-0.077
109.430,-0.078
109.432,-0.078
109.434,-0.078
109.436,-0.076
109.438,-0.073
109.440,-0.069
109.442,-0.064
109.444,-0.058
109.446,-0.053
109.448,-0.049
109.450,-0.046
109.452,-0.043
109.454,-0.042
109.456,-0.041
109.458,-0.041
109.460,-0.040
109.462,-0.039
109.464,-0.037
109.466,-0.035
109.468,-0.031
109.470,-0.026
109.472,-0.021
109.474,-0.016
109.476,-0.012
109.478,-0.010
109.480,-0.009
109.482,-0.009
109.484,-0.009
109.486,-0.011
109.488,-0.012
109.490,-0.012
109.492,-0.013
109.494,-0.014
109.496,-0.015
109.498,-0.017
109.500,-0.019
109.502,-0.022
109.504,-0.026
109.506,-0.031
109.508,-0.037
109.510,-0.044
109.512,-0.052
109.514,-0.060
109.516,-0.069
109.518,-0.077
109.520,-0.083
109.522,-0.088
109.524,-0.091
109.526,-0.092
109.528,-0.092
109.530,-0.092
109.532,-0.092
109.534,-0.093
109.536,-0.094
109.538,-0.096
109.540,-0.096
109.542,-0.095
109.544,-0.092
109.546,-0.087
109.548,-0.081
109.550,-0.076
109.552,-0.073
109.554,-0.073
109.556,-0.076
109.558,-0.081
109.560,-0.088
109.562,-0.094
109.564,-0.098
109.566,-0.100
109.568,-0.101
109.570,-0.103
109.572,-0.105
109.574,-0.109
109.576,-0.115
109.578,-0.118
109.580,-0.116
109.582,-0.103
109.584,-0.076
109.586,-0.031
109.588,0.030
109.590,0.107
109.592,0.193
109.594,0.280
109.596,0.359
109.598,0.420
109.600,0.453
109.602,0.451
109.604,0.413
109.606,0.341
109.608,0.243
109.610,0.133
109.612,0.024
109.614,-0.069
109.616,-0.137
109.618,-0.177
109.620,-0.190
109.622,-0.182
109.624,-0.160
109.626,-0.134
109.628,-0.108
109.630,-0.089
109.632,-0.076
109.634,-0.069
109.636,-0.067
109.638,-0.068
109.640,-0.069
109.642,-0.069
109.644,-0.066
109.646,-0.060
109.648,-0.052
109.650,-0.043
109.652,-0.036
109.654,-0.031
109.656,-0.030
109.658,-0.032
109.660,-0.035
109.662,-0.039
109.664,-0.041
109.666,-0.041
109.668,-0.038
109.670,-0.034
109.672,-0.029
109.674,-0.026
109.676,-0.026
109.678,-0.028
109.680,-0.031
109.682,-0.034
109.684,-0.037
109.686,-0.036
109.688,-0.033
109.690,-0.028
109.692,-0.022
109.694,-0.016
109.696,-0.012
109.698,-0.010
109.700,-0.009
109.702,-0.009
109.704,-0.009
109.706,-0.008
109.708,-0.006
109.710,-0.003
109.712,-0.001
109.714,0.002
109.716,0.005
109.718,0.007
109.720,0.009
109.722,0.012
109.724,0.014
109.726,0.016
109.728,0.018
109.730,0.020
109.732,0.021
109.734,0.022
109.736,0.023
109.738,0.025
109.740,0.027
109.742,0.030
109.744,0.033
109.746,0.037
109.748,0.042
109.750,0.046
109.752,0.050
109.754,0.055
109.756,0.058
109.758,0.062
109.760,0.064
109.762,0.067
109.764,0.070
109.766,0.072
109.768,0.075
109.770,0.078
109.772,0.081
109.774,0.084
109.776,0.087
109.778,0.090
109.780,0.093
109.782,0.096
109.784,0.100
109.786,0.105
109.788,0.110
109.790,0.117
109.792,0.123
109.794,0.130
109.796,0.136
109.798,0.142
109.800,0.148
109.802,0.153
109.804,0.158
109.806,0.163
109.808,0.167
109.810,0.172
109.812,0.177
109.814,0.183
109.816,0.190
109.818,0.197
109.820,0.206
109.822,0.214
109.824,0.222
109.826,0.229
109.828,0.236
109.830,0.243
109.832,0.250
109.834,0.256
109.836,0.262
109.838,0.267
109.840,0.271
109.842,0.273
109.844,0.275
109.846,0.275
109.848,0.275
109.850,0.276
109.852,0.277
109.854,0.278
109.856,0.280
109.858,0.281
109.860,0.282
109.862,0.280
109.864,0.277
109.866,0.272
109.868,0.265
109.870,0.257
109.872,0.248
109.874,0.238
109.876,0.227
109.878,0.216
109.880,0.203
109.882,0.190
109.884,0.175
109.886,0.160
109.888,0.143
109.890,0.126
109.892,0.108
109.894,0.092
109.896,0.076
109.898,0.062
109.900,0.050
109.902,0.039
109.904,0.031
109.906,0.023
109.908,0.016
109.910,0.008
109.912,-0.001
109.914,-0.012
109.916,-0.022
109.918,-0.033
109.920,-0.044
109.922,-0.053
109.924,-0.061
109.926,-0.067
109.928,-0.070
109.930,-0.073
109.932,-0.074
109.934,-0.074
109.936,-0.074
109.938,-0.074
109.940,-0.075
109.942,-0.076
109.944,-0.078
109.946,-0.081
109.948,-0.083
109.950,-0.086
109.952,-0.088
109.954,-0.090
109.956,-0.091
109.958,-0.091
109.960,-0.090
109.962,-0.089
109.964,-0.088
109.966,-0.087
109.968,-0.086
109.970,-0.085
109.972,-0.085
109.974,-0.084
109.976,-0.084
109.978,-0.083
109.980,-0.082
109.982,-0.081
109.984,-0.080
109.986,-0.078
109.988,-0.076
109.990,-0.074
109.992,-0.073
109.994,-0.072
109.996,-0.072
109.998,-0.073
110.000,-0.074
110.002,-0.075
110.004,-0.075
110.006,-0.075
110.008,-0.074
110.010,-0.072
110.012,-0.069
110.014,-0.066
110.016,-0.064
110.018,-0.062
110.020,-0.060
110.022,-0.060
110.024,-0.059
110.026,-0.059
110.028,-0.059
110.030,-0.059
110.032,-0.059
110.034,-0.059
110.036,-0.059
110.038,-0.058
110.040,-0.057
110.042,-0.056
110.044,-0.055
110.046,-0.055
110.048,-0.054
110.050,-0.054
110.052,-0.054
110.054,-0.055
110.056,-0.055
110.058,-0.055
110.060,-0.055
110.062,-0.055
110.064,-0.055
110.066,-0.055
110.068,-0.055
110.070,-0.056
110.072,-0.058
110.074,-0.059
110.076,-0.060
110.078,-0.061
110.080,-0.061
110.082,-0.061
110.084,-0.060
110.086,-0.059
110.088,-0.059
110.090,-0.058
110.092,-0.059
110.094,-0.060
110.096,-0.061
110.098,-0.062
110.100,-0.063
110.102,-0.064
110.104,-0.065
110.106,-0.066
110.108,-0.067
110.110,-0.068
110.112,-0.069
110.114,-0.070
110.116,-0.071
110.118,-0.072
110.120,-0.073
110.122,-0.074
110.124,-0.075
110.126,-0.076
110.128,-0.076
110.130,-0.075
110.132,-0.074
110.134,-0.072
110.136,-0.069
110.138,-0.067
110.140,-0.066
110.142,-0.066
110.144,-0.067
110.146,-0.069
110.148,-0.071
110.150,-0.074
110.152,-0.075
110.154,-0.076
110.156,-0.075
110.158,-0.073
110.160,-0.071
110.162,-0.069
110.164,-0.067
110.166,-0.066
110.168,-0.065
110.170,-0.064
110.172,-0.062
110.174,-0.061
110.176,-0.059
110.178,-0.057
110.180,-0.055
110.182,-0.054
110.184,-0.053
110.186,-0.051
110.188,-0.049
110.190,-0.047
110.192,-0.045
110.194,-0.042
110.196,-0.040
110.198,-0.038
110.200,-0.036
110.202,-0.035
110.204,-0.034
110.206,-0.032
110.208,-0.029
110.210,-0.026
110.212,-0.023
110.214,-0.019
110.216,-0.016
110.218,-0.014
110.220,-0.012
110.222,-0.011
110.224,-0.010
110.226,-0.010
110.228,-0.010
110.230,-0.010
110.232,-0.012
110.234,-0.014
110.236,-0.018
110.238,-0.022
110.240,-0.027
110.242,-0.032
110.244,-0.039
110.246,-0.045
110.248,-0.052
110.250,-0.060
110.252,-0.068
110.254,-0.075
110.256,-0.082
110.258,-0.086
110.260,-0.089
110.262,-0.089
110.264,-0.087
110.266,-0.084
110.268,-0.082
110.270,-0.081
110.272,-0.083
110.274,-0.086
110.276,-0.091
110.278,-0.095
110.280,-0.096
110.282,-0.095
110.284,-0.092
110.286,-0.087
110.288,-0.083
110.290,-0.080
110.292,-0.079
110.294,-0.082
110.296,-0.085
110.298,-0.089
110.300,-0.093
110.302,-0.094
110.304,-0.095
110.306,-0.096
110.308,-0.099
110.310,-0.104
110.312,-0.112
110.314,-0.121
110.316,-0.126
110.318,-0.122
110.320,-0.105
110.322,-0.070
110.324,-0.016
110.326,0.056
110.328,0.141
110.330,0.235
110.332,0.327
110.334,0.407
110.336,0.465
110.338,0.492
110.340,0.483
110.342,0.437
110.344,0.359
110.346,0.258
110.348,0.149
110.350,0.047
110.352,-0.038
