'Elapsed time','ECG ECG'
97.246,-0.062
97.248,-0.061
97.250,-0.059
97.252,-0.056
97.254,-0.053
97.256,-0.051
97.258,-0.050
97.260,-0.050
97.262,-0.051
97.264,-0.054
97.266,-0.056
97.268,-0.058
97.270,-0.059
97.272,-0.058
97.274,-0.059
97.276,-0.060
97.278,-0.062
97.280,-0.064
97.282,-0.064
97.284,-0.062
97.286,-0.056
97.288,-0.049
97.290,-0.041
97.292,-0.034
97.294,-0.030
97.296,-0.028
97.298,-0.026
97.300,-0.023
97.302,-0.020
97.304,-0.015
97.306,-0.011
97.308,-0.010
97.310,-0.012
97.312,-0.016
97.314,-0.022
97.316,-0.028
97.318,-0.030
97.320,-0.028
97.322,-0.021
97.324,-0.010
97.326,0.004
97.328,0.019
97.330,0.031
97.332,0.039
97.334,0.043
97.336,0.043
97.338,0.039
97.340,0.032
97.342,0.022
97.344,0.010
97.346,-0.004
97.348,-0.017
97.350,-0.030
97.352,-0.041
97.354,-0.050
97.356,-0.057
97.358,-0.062
97.360,-0.065
97.362,-0.067
97.364,-0.067
97.366,-0.066
97.368,-0.065
97.370,-0.065
97.372,-0.066
97.374,-0.067
97.376,-0.068
97.378,-0.068
97.380,-0.068
97.382,-0.065
97.384,-0.061
97.386,-0.056
97.388,-0.050
97.390,-0.044
97.392,-0.041
97.394,-0.041
97.396,-0.043
97.398,-0.048
97.400,-0.053
97.402,-0.058
97.404,-0.060
97.406,-0.059
97.408,-0.054
97.410,-0.045
97.412,-0.030
97.414,-0.010
97.416,0.013
97.418,0.038
97.420,0.060
97.422,0.075
97.424,0.083
97.426,0.088
97.428,0.094
97.430,0.109
97.432,0.136
97.434,0.174
97.436,0.218
97.438,0.256
97.440,0.280
97.442,0.283
97.444,0.263
97.446,0.223
97.448,0.170
97.450,0.110
97.452,0.048
97.454,-0.010
97.456,-0.061
97.458,-0.099
97.460,-0.122
97.462,-0.127
97.464,-0.118
97.466,-0.098
97.468,-0.075
97.470,-0.055
97.472,-0.042
97.474,-0.037
97.476,-0.039
97.478,-0.044
97.480,-0.050
97.482,-0.054
97.484,-0.054
97.486,-0.050
97.488,-0.045
97.490,-0.039
97.492,-0.036
97.494,-0.037
97.496,-0.041
97.498,-0.046
97.500,-0.051
97.502,-0.053
97.504,-0.051
97.506,-0.047
97.508,-0.041
97.510,-0.035
97.512,-0.031
97.514,-0.029
97.516,-0.029
97.518,-0.029
97.520,-0.030
97.522,-0.030
97.524,-0.030
97.526,-0.029
97.528,-0.028
97.530,-0.026
97.532,-0.024
97.534,-0.022
97.536,-0.020
97.538,-0.020
97.540,-0.020
97.542,-0.022
97.544,-0.024
97.546,-0.025
97.548,-0.026
97.550,-0.025
97.552,-0.023
97.554,-0.021
97.556,-0.018
97.558,-0.015
97.560,-0.012
97.562,-0.009
97.564,-0.006
97.566,-0.004
97.568,-0.002
97.570,-0.001
97.572,-0.000
97.574,0.002
97.576,0.005
97.578,0.009
97.580,0.014
97.582,0.018
97.584,0.021
97.586,0.023
97.588,0.025
97.590,0.027
97.592,0.028
97.594,0.028
97.596,0.027
97.598,0.024
97.600,0.020
97.602,0.019
97.604,0.020
97.606,0.024
97.608,0.030
97.610,0.037
97.612,0.042
97.614,0.046
97.616,0.049
97.618,0.051
97.620,0.054
97.622,0.058
97.624,0.063
97.626,0.068
97.628,0.073
97.630,0.077
97.632,0.082
97.634,0.088
97.636,0.094
97.638,0.102
97.640,0.109
97.642,0.116
97.644,0.120
97.646,0.124
97.648,0.126
97.650,0.128
97.652,0.132
97.654,0.138
97.656,0.144
97.658,0.151
97.660,0.155
97.662,0.156
97.664,0.155
97.666,0.152
97.668,0.149
97.670,0.147
97.672,0.147
97.674,0.148
97.676,0.150
97.678,0.153
97.680,0.156
97.682,0.159
97.684,0.162
97.686,0.165
97.688,0.165
97.690,0.162
97.692,0.155
97.694,0.145
97.696,0.132
97.698,0.119
97.700,0.105
97.702,0.092
97.704,0.080
97.706,0.069
97.708,0.058
97.710,0.049
97.712,0.041
97.714,0.034
97.716,0.027
97.718,0.020
97.720,0.012
97.722,0.005
97.724,-0.003
97.726,-0.010
97.728,-0.016
97.730,-0.022
97.732,-0.028
97.734,-0.032
97.736,-0.034
97.738,-0.034
97.740,-0.034
97.742,-0.035
97.744,-0.037
97.746,-0.040
97.748,-0.044
97.750,-0.048
97.752,-0.052
97.754,-0.056
97.756,-0.059
97.758,-0.062
97.760,-0.066
97.762,-0.069
97.764,-0.071
97.766,-0.072
97.768,-0.072
97.770,-0.071
97.772,-0.071
97.774,-0.071
97.776,-0.070
97.778,-0.068
97.780,-0.064
97.782,-0.058
97.784,-0.052
97.786,-0.047
97.788,-0.044
97.790,-0.042
97.792,-0.042
97.794,-0.044
97.796,-0.047
97.798,-0.050
97.800,-0.053
97.802,-0.057
97.804,-0.060
97.806,-0.062
97.808,-0.061
97.810,-0.059
97.812,-0.056
97.814,-0.052
97.816,-0.048
97.818,-0.047
97.820,-0.047
97.822,-0.048
97.824,-0.050
97.826,-0.050
97.828,-0.049
97.830,-0.046
97.832,-0.042
97.834,-0.037
97.836,-0.033
97.838,-0.030
97.840,-0.029
97.842,-0.030
97.844,-0.034
97.846,-0.038
97.848,-0.041
97.850,-0.044
97.852,-0.045
97.854,-0.045
97.856,-0.045
97.858,-0.044
97.860,-0.043
97.862,-0.041
97.864,-0.039
97.866,-0.037
97.868,-0.036
97.870,-0.037
97.872,-0.040
97.874,-0.044
97.876,-0.048
97.878,-0.051
97.880,-0.052
97.882,-0.051
97.884,-0.048
97.886,-0.045
97.888,-0.042
97.890,-0.038
97.892,-0.036
97.894,-0.035
97.896,-0.035
97.898,-0.038
97.900,-0.042
97.902,-0.048
97.904,-0.055
97.906,-0.060
97.908,-0.065
97.910,-0.067
97.912,-0.067
97.914,-0.066
97.916,-0.064
97.918,-0.062
97.920,-0.060
97.922,-0.059
97.924,-0.057
97.926,-0.055
97.928,-0.053
97.930,-0.053
97.932,-0.053
97.934,-0.055
97.936,-0.057
97.938,-0.059
97.940,-0.060
97.942,-0.057
97.944,-0.052
97.946,-0.047
97.948,-0.043
97.950,-0.042
97.952,-0.045
97.954,-0.050
97.956,-0.055
97.958,-0.058
97.960,-0.058
97.962,-0.056
97.964,-0.053
97.966,-0.050
97.968,-0.049
97.970,-0.049
97.972,-0.049
97.974,-0.049
97.976,-0.046
97.978,-0.043
97.980,-0.039
97.982,-0.036
97.984,-0.034
97.986,-0.033
97.988,-0.030
97.990,-0.025
97.992,-0.017
97.994,-0.008
97.996,0.001
97.998,0.005
98.000,0.004
98.002,-0.003
98.004,-0.014
98.006,-0.026
98.008,-0.035
98.010,-0.038
98.012,-0.033
98.014,-0.022
98.016,-0.006
98.018,0.012
98.020,0.028
98.022,0.041
98.024,0.049
98.026,0.053
98.028,0.051
98.030,0.044
98.032,0.032
98.034,0.017
98.036,0.001
98.038,-0.015
98.040,-0.028
98.042,-0.039
98.044,-0.046
98.046,-0.051
98.048,-0.055
98.050,-0.058
98.052,-0.060
98.054,-0.060
98.056,-0.058
98.058,-0.054
98.060,-0.049
98.062,-0.046
98.064,-0.044
98.066,-0.045
98.068,-0.046
98.070,-0.048
98.072,-0.049
98.074,-0.048
98.076,-0.046
98.078,-0.044
98.080,-0.042
98.082,-0.041
98.084,-0.041
98.086,-0.044
98.088,-0.048
98.090,-0.054
98.092,-0.060
98.094,-0.063
98.096,-0.062
98.098,-0.056
98.100,-0.042
98.102,-0.023
98.104,0.000
98.106,0.024
98.108,0.046
98.110,0.065
98.112,0.079
98.114,0.089
98.116,0.098
98.118,0.110
98.120,0.128
98.122,0.155
98.124,0.191
98.126,0.231
98.128,0.270
98.130,0.298
98.132,0.308
98.134,0.296
98.136,0.263
98.138,0.212
98.140,0.150
98.142,0.084
98.144,0.020
98.146,-0.035
98.148,-0.077
98.150,-0.103
98.152,-0.111
98.154,-0.103
98.156,-0.084
98.158,-0.059
98.160,-0.036
98.162,-0.019
98.164,-0.010
98.166,-0.008
98.168,-0.011
98.170,-0.017
98.172,-0.023
98.174,-0.029
98.176,-0.033
98.178,-0.035
98.180,-0.036
98.182,-0.035
98.184,-0.032
98.186,-0.029
98.188,-0.024
98.190,-0.019
98.192,-0.014
98.194,-0.011
98.196,-0.010
98.198,-0.012
98.200,-0.017
98.202,-0.021
98.204,-0.025
98.206,-0.027
98.208,-0.028
98.210,-0.027
98.212,-0.025
98.214,-0.022
98.216,-0.018
98.218,-0.014
98.220,-0.009
98.222,-0.006
98.224,-0.003
98.226,-0.001
98.228,-0.000
98.230,0.001
98.232,0.002
98.234,0.003
98.236,0.004
98.238,0.004
98.240,0.003
98.242,0.002
98.244,0.002
98.246,0.003
98.248,0.005
98.250,0.006
98.252,0.008
98.254,0.009
98.256,0.011
98.258,0.015
98.260,0.019
98.262,0.023
98.264,0.026
98.266,0.028
98.268,0.029
98.270,0.030
98.272,0.030
98.274,0.031
98.276,0.033
98.278,0.036
98.280,0.038
98.282,0.039
98.284,0.039
98.286,0.038
98.288,0.037
98.290,0.036
98.292,0.038
98.294,0.043
98.296,0.050
98.298,0.060
98.300,0.069
98.302,0.077
98.304,0.081
98.306,0.082
98.308,0.080
98.310,0.077
98.312,0.074
98.314,0.074
98.316,0.076
98.318,0.079
98.320,0.084
98.322,0.091
98.324,0.098
98.326,0.107
98.328,0.116
98.330,0.124
98.332,0.131
98.334,0.134
98.336,0.136
98.338,0.136
98.340,0.137
98.342,0.140
98.344,0.145
98.346,0.152
98.348,0.159
98.350,0.165
98.352,0.170
98.354,0.172
98.356,0.173
98.358,0.175
98.360,0.179
98.362,0.184
98.364,0.190
98.366,0.194
98.368,0.196
98.370,0.193
98.372,0.186
98.374,0.177
98.376,0.167
98.378,0.157
98.380,0.149
98.382,0.142
98.384,0.135
98.386,0.128
98.388,0.121
98.390,0.115
98.392,0.108
98.394,0.102
98.396,0.095
98.398,0.087
98.400,0.078
98.402,0.067
98.404,0.056
98.406,0.046
98.408,0.037
98.410,0.030
98.412,0.025
98.414,0.020
98.416,0.016
98.418,0.009
98.420,0.002
98.422,-0.007
98.424,-0.014
98.426,-0.019
98.428,-0.021
98.430,-0.019
98.432,-0.017
98.434,-0.015
98.436,-0.015
98.438,-0.018
98.440,-0.022
98.442,-0.028
98.444,-0.033
98.446,-0.038
98.448,-0.042
98.450,-0.045
98.452,-0.045
98.454,-0.043
98.456,-0.038
98.458,-0.033
98.460,-0.028
98.462,-0.026
98.464,-0.028
98.466,-0.032
98.468,-0.037
98.470,-0.041
98.472,-0.044
98.474,-0.045
98.476,-0.044
98.478,-0.043
98.480,-0.041
98.482,-0.039
98.484,-0.037
98.486,-0.036
98.488,-0.036
98.490,-0.036
98.492,-0.035
98.494,-0.034
98.496,-0.032
98.498,-0.029
98.500,-0.027
98.502,-0.025
98.504,-0.025
98.506,-0.025
98.508,-0.026
98.510,-0.026
98.512,-0.026
98.514,-0.024
98.516,-0.023
98.518,-0.022
98.520,-0.021
98.522,-0.020
98.524,-0.020
98.526,-0.019
98.528,-0.019
98.530,-0.020
98.532,-0.022
98.534,-0.025
98.536,-0.028
98.538,-0.031
98.540,-0.031
98.542,-0.029
98.544,-0.025
98.546,-0.020
98.548,-0.015
98.550,-0.012
98.552,-0.011
98.554,-0.013
98.556,-0.017
98.558,-0.022
98.560,-0.027
98.562,-0.030
98.564,-0.031
98.566,-0.031
98.568,-0.030
98.570,-0.028
98.572,-0.028
98.574,-0.029
98.576,-0.031
98.578,-0.033
98.580,-0.035
98.582,-0.036
98.584,-0.036
98.586,-0.034
98.588,-0.033
98.590,-0.032
98.592,-0.033
98.594,-0.035
98.596,-0.037
98.598,-0.041
98.600,-0.044
98.602,-0.047
98.604,-0.049
98.606,-0.049
98.608,-0.049
98.610,-0.049
98.612,-0.048
98.614,-0.046
98.616,-0.044
98.618,-0.042
98.620,-0.039
98.622,-0.037
98.624,-0.035
98.626,-0.033
98.628,-0.031
98.630,-0.029
98.632,-0.026
98.634,-0.025
98.636,-0.024
98.638,-0.025
98.640,-0.027
98.642,-0.030
98.644,-0.034
98.646,-0.038
98.648,-0.043
98.650,-0.047
98.652,-0.048
98.654,-0.047
98.656,-0.042
98.658,-0.036
98.660,-0.030
98.662,-0.026
98.664,-0.025
98.666,-0.027
98.668,-0.029
98.670,-0.030
98.672,-0.027
98.674,-0.020
98.676,-0.008
98.678,0.004
98.680,0.015
98.682,0.021
98.684,0.023
98.686,0.020
98.688,0.013
98.690,0.005
98.692,-0.002
98.694,-0.005
98.696,-0.003
98.698,0.003
98.700,0.015
98.702,0.028
98.704,0.042
98.706,0.053
98.708,0.058
98.710,0.057
98.712,0.050
98.714,0.039
98.716,0.024
98.718,0.010
98.720,-0.003
98.722,-0.013
98.724,-0.019
98.726,-0.021
98.728,-0.022
98.730,-0.022
98.732,-0.023
98.734,-0.025
98.736,-0.028
98.738,-0.031
98.740,-0.035
98.742,-0.037
98.744,-0.037
98.746,-0.037
98.748,-0.037
98.750,-0.038
98.752,-0.038
98.754,-0.038
98.756,-0.037
98.758,-0.034
98.760,-0.029
98.762,-0.024
98.764,-0.021
98.766,-0.021
98.768,-0.023
98.770,-0.029
98.772,-0.037
98.774,-0.045
98.776,-0.051
98.778,-0.054
98.780,-0.052
98.782,-0.046
98.784,-0.033
98.786,-0.015
98.788,0.009
98.790,0.036
98.792,0.064
98.794,0.087
98.796,0.104
98.798,0.114
98.800,0.119
98.802,0.123
98.804,0.133
98.806,0.154
98.808,0.186
98.810,0.227
98.812,0.269
98.814,0.300
98.816,0.313
98.818,0.302
98.820,0.270
98.822,0.220
98.824,0.159
98.826,0.093
98.828,0.030
98.830,-0.027
98.832,-0.071
98.834,-0.101
98.836,-0.113
98.838,-0.108
98.840,-0.089
98.842,-0.063
98.844,-0.037
98.846,-0.016
98.848,-0.003
98.850,0.002
98.852,-0.000
98.854,-0.005
98.856,-0.012
98.858,-0.017
98.860,-0.020
98.862,-0.022
98.864,-0.023
98.866,-0.024
98.868,-0.025
98.870,-0.027
98.872,-0.029
98.874,-0.029
98.876,-0.029
98.878,-0.028
98.880,-0.025
98.882,-0.021
98.884,-0.017
98.886,-0.012
98.888,-0.008
98.890,-0.006
98.892,-0.005
98.894,-0.007
98.896,-0.010
98.898,-0.014
98.900,-0.017
98.902,-0.019
98.904,-0.019
98.906,-0.017
98.908,-0.014
98.910,-0.010
98.912,-0.007
98.914,-0.004
98.916,-0.002
98.918,-0.001
98.920,0.001
98.922,0.001
98.924,0.001
98.926,-0.001
98.928,-0.002
98.930,-0.004
98.932,-0.005
98.934,-0.005
98.936,-0.002
98.938,0.001
98.940,0.005
98.942,0.008
98.944,0.010
98.946,0.009
98.948,0.007
98.950,0.005
98.952,0.004
98.954,0.005
98.956,0.009
98.958,0.016
98.960,0.023
98.962,0.030
98.964,0.034
98.966,0.034
98.968,0.032
98.970,0.029
98.972,0.026
98.974,0.026
98.976,0.027
98.978,0.030
98.980,0.033
98.982,0.037
98.984,0.042
98.986,0.049
98.988,0.059
98.990,0.069
98.992,0.076
98.994,0.078
98.996,0.074
98.998,0.065
99.000,0.054
99.002,0.046
99.004,0.043
99.006,0.045
99.008,0.051
99.010,0.060
99.012,0.068
99.014,0.074
99.016,0.080
99.018,0.086
99.020,0.094
99.022,0.104
99.024,0.113
99.026,0.120
99.028,0.123
99.030,0.123
99.032,0.120
99.034,0.117
99.036,0.115
99.038,0.115
99.040,0.117
99.042,0.118
99.044,0.119
99.046,0.118
99.048,0.117
99.050,0.117
99.052,0.119
99.054,0.124
99.056,0.130
99.058,0.135
99.060,0.139
99.062,0.138
99.064,0.134
99.066,0.125
99.068,0.114
99.070,0.101
99.072,0.087
99.074,0.074
99.076,0.061
99.078,0.049
99.080,0.037
99.082,0.025
99.084,0.016
99.086,0.008
99.088,0.004
99.090,0.002
99.092,0.001
99.094,-0.001
99.096,-0.005
99.098,-0.012
99.100,-0.021
99.102,-0.032
99.104,-0.042
99.106,-0.051
99.108,-0.059
99.110,-0.066
99.112,-0.072
99.114,-0.078
99.116,-0.084
99.118,-0.091
99.120,-0.096
99.122,-0.100
99.124,-0.101
99.126,-0.099
99.128,-0.096
99.130,-0.093
99.132,-0.091
99.134,-0.090
99.136,-0.090
99.138,-0.089
99.140,-0.086
99.142,-0.083
99.144,-0.080
99.146,-0.079
99.148,-0.081
99.150,-0.085
99.152,-0.089
99.154,-0.092
99.156,-0.092
99.158,-0.089
99.160,-0.086
99.162,-0.084
99.164,-0.084
99.166,-0.086
99.168,-0.089
99.170,-0.093
99.172,-0.096
99.174,-0.098
99.176,-0.099
99.178,-0.099
99.180,-0.099
99.182,-0.097
99.184,-0.096
99.186,-0.094
99.188,-0.093
99.190,-0.091
99.192,-0.090
99.194,-0.088
99.196,-0.086
99.198,-0.083
99.200,-0.081
99.202,-0.079
99.204,-0.077
99.206,-0.077
99.208,-0.077
99.210,-0.078
99.212,-0.078
99.214,-0.077
99.216,-0.077
99.218,-0.077
99.220,-0.079
99.222,-0.082
99.224,-0.086
99.226,-0.091
99.228,-0.093
99.230,-0.094
99.232,-0.091
99.234,-0.086
99.236,-0.082
99.238,-0.078
99.240,-0.077
99.242,-0.078
99.244,-0.080
99.246,-0.081
99.248,-0.080
99.250,-0.077
99.252,-0.073
99.254,-0.069
99.256,-0.068
99.258,-0.069
99.260,-0.072
99.262,-0.075
99.264,-0.075
99.266,-0.073
99.268,-0.070
99.270,-0.066
99.272,-0.065
99.274,-0.067
99.276,-0.073
99.278,-0.079
99.280,-0.084
99.282,-0.084
99.284,-0.080
99.286,-0.072
99.288,-0.064
99.290,-0.059
99.292,-0.058
99.294,-0.063
99.296,-0.070
99.298,-0.078
99.300,-0.085
99.302,-0.089
99.304,-0.091
99.306,-0.091
99.308,-0.091
99.310,-0.091
99.312,-0.089
99.314,-0.086
99.316,-0.080
99.318,-0.073
99.320,-0.065
99.322,-0.059
99.324,-0.056
99.326,-0.056
99.328,-0.056
99.330,-0.056
99.332,-0.054
99.334,-0.048
99.336,-0.040
99.338,-0.031
99.340,-0.024
99.342,-0.019
99.344,-0.018
99.346,-0.021
99.348,-0.027
99.350,-0.034
99.352,-0.038
99.354,-0.038
99.356,-0.033
99.358,-0.023
99.360,-0.009
99.362,0.006
99.364,0.017
99.366,0.024
99.368,0.025
99.370,0.021
99.372,0.013
99.374,0.002
99.376,-0.011
99.378,-0.023
99.380,-0.035
99.382,-0.047
99.384,-0.058
99.386,-0.068
99.388,-0.077
99.390,-0.083
99.392,-0.085
99.394,-0.084
99.396,-0.080
99.398,-0.074
99.400,-0.069
99.402,-0.066
99.404,-0.067
99.406,-0.072
99.408,-0.079
99.410,-0.086
99.412,-0.091
99.414,-0.092
99.416,-0.090
99.418,-0.084
99.420,-0.076
99.422,-0.069
99.424,-0.064
99.426,-0.062
99.428,-0.063
99.430,-0.067
99.432,-0.072
99.434,-0.077
99.436,-0.082
99.438,-0.083
99.440,-0.081
99.442,-0.072
99.444,-0.056
99.446,-0.033
99.448,-0.004
99.450,0.026
99.452,0.053
99.454,0.073
99.456,0.083
99.458,0.087
99.460,0.090
99.462,0.100
99.464,0.121
99.466,0.156
99.468,0.199
99.470,0.241
99.472,0.272
99.474,0.283
99.476,0.269
99.478,0.231
99.480,0.176
99.482,0.112
99.484,0.045
99.486,-0.016
99.488,-0.068
99.490,-0.106
99.492,-0.130
99.494,-0.138
99.496,-0.131
99.498,-0.114
99.500,-0.090
99.502,-0.067
99.504,-0.047
99.506,-0.036
99.508,-0.031
99.510,-0.032
99.512,-0.036
99.514,-0.040
99.516,-0.041
99.518,-0.038
99.520,-0.034
99.522,-0.029
99.524,-0.025
99.526,-0.023
99.528,-0.023
99.530,-0.025
99.532,-0.026
99.534,-0.026
99.536,-0.024
99.538,-0.020
99.540,-0.016
99.542,-0.013
99.544,-0.014
99.546,-0.016
99.548,-0.021
99.550,-0.025
99.552,-0.029
99.554,-0.030
99.556,-0.029
99.558,-0.026
99.560,-0.022
99.562,-0.017
99.564,-0.013
99.566,-0.010
99.568,-0.009
99.570,-0.009
99.572,-0.009
99.574,-0.008
99.576,-0.006
99.578,-0.003
99.580,0.001
99.582,0.004
99.584,0.006
99.586,0.007
99.588,0.006
99.590,0.006
99.592,0.007
99.594,0.009
99.596,0.012
99.598,0.015
99.600,0.018
99.602,0.022
99.604,0.025
99.606,0.029
99.608,0.033
99.610,0.036
99.612,0.038
99.614,0.039
99.616,0.040
99.618,0.040
99.620,0.042
99.622,0.046
99.624,0.050
99.626,0.054
99.628,0.058
99.630,0.060
99.632,0.061
99.634,0.062
99.636,0.062
99.638,0.063
99.640,0.064
99.642,0.067
99.644,0.071
99.646,0.075
99.648,0.081
99.650,0.086
99.652,0.091
99.654,0.094
99.656,0.096
99.658,0.098
99.660,0.100
99.662,0.103
99.664,0.106
99.666,0.110
99.668,0.115
99.670,0.120
99.672,0.125
99.674,0.132
99.676,0.138
99.678,0.145
99.680,0.151
99.682,0.156
99.684,0.158
99.686,0.159
99.688,0.160
99.690,0.161
99.692,0.164
99.694,0.169
99.696,0.175
99.698,0.182
99.700,0.187
99.702,0.191
99.704,0.191
99.706,0.190
99.708,0.187
99.710,0.185
99.712,0.182
99.714,0.180
99.716,0.178
99.718,0.176
99.720,0.172
99.722,0.167
99.724,0.161
99.726,0.154
99.728,0.147
99.730,0.139
99.732,0.131
99.734,0.122
99.736,0.112
99.738,0.100
99.740,0.087
99.742,0.073
99.744,0.060
99.746,0.048
99.748,0.038
99.750,0.031
99.752,0.024
99.754,0.017
99.756,0.011
99.758,0.006
99.760,0.002
99.762,0.000
99.764,0.001
99.766,0.005
99.768,0.007
99.770,0.007
99.772,0.002
99.774,-0.008
99.776,-0.022
99.778,-0.037
99.780,-0.051
99.782,-0.060
99.784,-0.065
99.786,-0.064
99.788,-0.061
99.790,-0.055
99.792,-0.049
99.794,-0.043
99.796,-0.039
99.798,-0.036
99.800,-0.035
99.802,-0.036
99.804,-0.039
99.806,-0.042
99.808,-0.046
99.810,-0.050
99.812,-0.052
99.814,-0.052
99.816,-0.051
99.818,-0.047
99.820,-0.042
99.822,-0.037
99.824,-0.032
99.826,-0.030
99.828,-0.030
99.830,-0.032
99.832,-0.033
99.834,-0.032
99.836,-0.028
99.838,-0.022
99.840,-0.017
99.842,-0.015
99.844,-0.015
99.846,-0.019
99.848,-0.025
99.850,-0.030
99.852,-0.033
99.854,-0.033
99.856,-0.032
99.858,-0.030
99.860,-0.028
99.862,-0.026
99.864,-0.023
99.866,-0.020
99.868,-0.018
99.870,-0.016
99.872,-0.015
99.874,-0.017
99.876,-0.019
99.878,-0.023
99.880,-0.026
99.882,-0.030
99.884,-0.032
99.886,-0.034
99.888,-0.035
99.890,-0.035
99.892,-0.036
99.894,-0.038
99.896,-0.039
99.898,-0.041
99.900,-0.044
99.902,-0.047
99.904,-0.051
99.906,-0.055
99.908,-0.058
99.910,-0.061
99.912,-0.062
99.914,-0.063
99.916,-0.062
99.918,-0.061
99.920,-0.060
99.922,-0.060
99.924,-0.059
99.926,-0.058
99.928,-0.056
99.930,-0.056
99.932,-0.056
99.934,-0.058
99.936,-0.061
99.938,-0.064
99.940,-0.067
99.942,-0.067
99.944,-0.065
99.946,-0.061
99.948,-0.057
99.950,-0.053
99.952,-0.051
99.954,-0.051
99.956,-0.053
99.958,-0.056
99.960,-0.059
99.962,-0.061
99.964,-0.063
99.966,-0.063
99.968,-0.062
99.970,-0.061
99.972,-0.060
99.974,-0.061
99.976,-0.064
99.978,-0.068
99.980,-0.074
99.982,-0.081
99.984,-0.088
99.986,-0.094
99.988,-0.096
99.990,-0.096
99.992,-0.092
99.994,-0.087
99.996,-0.080
99.998,-0.074
100.000,-0.070
100.002,-0.068
100.004,-0.069
100.006,-0.071
100.008,-0.074
100.010,-0.075
100.012,-0.072
100.014,-0.066
100.016,-0.056
100.018,-0.044
100.020,-0.033
100.022,-0.026
100.024,-0.024
100.026,-0.028
100.028,-0.036
100.030,-0.044
100.032,-0.051
100.034,-0.053
100.036,-0.050
100.038,-0.042
100.040,-0.029
100.042,-0.013
100.044,0.004
100.046,0.020
100.048,0.032
100.050,0.038
100.052,0.035
100.054,0.025
100.056,0.009
100.058,-0.010
100.060,-0.027
100.062,-0.042
100.064,-0.052
100.066,-0.060
100.068,-0.065
100.070,-0.069
100.072,-0.072
100.074,-0.073
100.076,-0.071
100.078,-0.067
100.080,-0.061
100.082,-0.055
100.084,-0.050
100.086,-0.048
100.088,-0.050
100.090,-0.055
100.092,-0.060
100.094,-0.065
100.096,-0.066
100.098,-0.063
100.100,-0.057
100.102,-0.048
100.104,-0.039
100.106,-0.033
100.108,-0.029
100.110,-0.030
100.112,-0.035
100.114,-0.041
100.116,-0.049
100.118,-0.056
100.120,-0.060
100.122,-0.061
100.124,-0.055
100.126,-0.044
100.128,-0.025
100.130,0.000
100.132,0.028
100.134,0.056
100.136,0.079
100.138,0.096
100.140,0.108
100.142,0.119
100.144,0.134
100.146,0.159
100.148,0.194
100.150,0.236
100.152,0.280
100.154,0.315
100.156,0.332
100.158,0.327
100.160,0.299
100.162,0.253
100.164,0.195
100.166,0.132
100.168,0.071
100.170,0.015
100.172,-0.032
100.174,-0.067
100.176,-0.087
100.178,-0.093
100.180,-0.084
100.182,-0.066
100.184,-0.044
100.186,-0.024
100.188,-0.010
100.190,-0.004
100.192,-0.004
100.194,-0.009
100.196,-0.015
100.198,-0.021
100.200,-0.025
100.202,-0.028
100.204,-0.028
100.206,-0.026
100.208,-0.021
100.210,-0.015
100.212,-0.009
100.214,-0.005
100.216,-0.002
100.218,-0.002
100.220,-0.004
100.222,-0.006
100.224,-0.008
100.226,-0.010
100.228,-0.013
100.230,-0.018
100.232,-0.024
100.234,-0.029
100.236,-0.031
100.238,-0.029
100.240,-0.021
100.242,-0.012
100.244,-0.002
100.246,0.004
100.248,0.005
100.250,0.002
100.252,-0.004
100.254,-0.008
100.256,-0.009
100.258,-0.006
100.260,-0.001
100.262,0.005
100.264,0.009
100.266,0.009
100.268,0.007
100.270,0.005
100.272,0.004
100.274,0.005
100.276,0.007
100.278,0.009
100.280,0.011
100.282,0.010
100.284,0.009
100.286,0.009
100.288,0.010
100.290,0.012
100.292,0.016
100.294,0.020
100.296,0.022
100.298,0.023
100.300,0.023
100.302,0.024
100.304,0.026
100.306,0.029
100.308,0.032
100.310,0.035
100.312,0.037
100.314,0.037
100.316,0.036
100.318,0.034
100.320,0.033
100.322,0.032
100.324,0.034
100.326,0.037
100.328,0.042
100.330,0.049
100.332,0.057
100.334,0.066
100.336,0.076
100.338,0.084
100.340,0.092
100.342,0.097
100.344,0.100
100.346,0.102
100.348,0.101
100.350,0.101
100.352,0.101
100.354,0.103
100.356,0.107
100.358,0.113
100.360,0.120
100.362,0.127
100.364,0.132
100.366,0.136
100.368,0.139
100.370,0.142
100.372,0.145
100.374,0.148
100.376,0.151
100.378,0.154
100.380,0.155
100.382,0.157
100.384,0.157
100.386,0.159
100.388,0.160
100.390,0.162
100.392,0.164
100.394,0.165
100.396,0.163
100.398,0.159
100.400,0.154
100.402,0.148
100.404,0.145
100.406,0.143
100.408,0.142
100.410,0.141
100.412,0.137
100.414,0.128
100.416,0.115
100.418,0.099
100.420,0.084
100.422,0.072
100.424,0.063
100.426,0.057
100.428,0.051
100.430,0.044
100.432,0.036
100.434,0.026
100.436,0.017
100.438,0.010
100.440,0.006
100.442,0.005
100.444,0.004
100.446,0.002
100.448,-0.002
100.450,-0.008
100.452,-0.015
100.454,-0.021
100.456,-0.028
100.458,-0.033
100.460,-0.038
100.462,-0.044
100.464,-0.050
100.466,-0.056
100.468,-0.061
100.470,-0.062
100.472,-0.060
100.474,-0.054
100.476,-0.047
100.478,-0.040
100.480,-0.036
100.482,-0.037
100.484,-0.043
